Accession ID,HA Segment ID,Virus name,Collection date,Location,Passage history,Originating lab,Originating sample ID,Submitting lab,Submitting sample ID,Submitter,Authors,Publication,Submission date,Update date,Representative accession
EPI_ISL_18133416,EPI2712225|A/Blue-winged Teal/South Carolina/USDA-000345-003/2021_HA,A/Blue-winged Teal/South Carolina/USDA-000345-003/2021,12/30/21,North America / United States / South Carolina,Original,,,,,,"Youk,S., Torchetti,M.K., Lantz,K., Lenoch,J.B., Killian,M.L., Leyson,C., Bevins,S.N., Dilione,K., Ip,H.S., Stallknecht,D.E., Poulson,R.L., Suarez,D.L., Swayne,D.E.; Pantin-Jackwood,M.J.",,8/24/23,,EPI_ISL_18133029
EPI_ISL_19755873,EPI4035323|A/canada goose/USA/003855-001/2025_HA,A/canada goose/USA/003855-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755873
EPI_ISL_19755877,EPI4035355|A/canada goose/USA/003829-001/2025_HA,A/canada goose/USA/003829-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755877
EPI_ISL_19755878,EPI4035363|A/canada goose/USA/003824-001/2025_HA,A/canada goose/USA/003824-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755878
EPI_ISL_19755881,EPI4035387|A/bald eagle/USA/004135-002/2025_HA,A/bald eagle/USA/004135-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755881
EPI_ISL_19755889,EPI4035459|A/great blue heron/USA/004135-007/2025_HA,A/great blue heron/USA/004135-007/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755889
EPI_ISL_19755909,EPI4035726|A/duck/USA/003862-002/2025_HA,A/duck/USA/003862-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755909
EPI_ISL_19755925,EPI4035843|A/canada goose/USA/004660-001/2025_HA,A/canada goose/USA/004660-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755925
EPI_ISL_19755927,EPI4035858|A/canada goose/USA/004312-002/2025_HA,A/canada goose/USA/004312-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755927
EPI_ISL_19755928,EPI4035866|A/canada goose/USA/004312-001/2025_HA,A/canada goose/USA/004312-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755928
EPI_ISL_19755932,EPI4035893|A/canada goose/USA/004311-005/2025_HA,A/canada goose/USA/004311-005/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755932
EPI_ISL_19755935,EPI4035913|A/canada goose/USA/004164-002/2025_HA,A/canada goose/USA/004164-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755935
EPI_ISL_19755936,EPI4035921|A/canada goose/USA/004135-006/2025_HA,A/canada goose/USA/004135-006/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755936
EPI_ISL_19755962,EPI4036094|A/mute swan/USA/003297-001/2025_HA,A/mute swan/USA/003297-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755962
EPI_ISL_19755965,EPI4036118|A/merganser/USA/003861-002/2025_HA,A/merganser/USA/003861-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755965
EPI_ISL_19755977,EPI4036180|A/great horned owl/USA/002742-001/2025_HA,A/great horned owl/USA/002742-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755977
EPI_ISL_19755997,EPI4036313|A/green-winged teal/USA/003927-012/2025_HA,A/green-winged teal/USA/003927-012/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19755997
EPI_ISL_19756004,EPI4036360|A/merganser/USA/004135-003/2025_HA,A/merganser/USA/004135-003/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756004
EPI_ISL_19756007,EPI4036384|A/wood duck/USA/003923-002/2025_HA,A/wood duck/USA/003923-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756007
EPI_ISL_19756011,EPI4036415|A/turkey vulture/USA/004050-002/2025_HA,A/turkey vulture/USA/004050-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756011
EPI_ISL_19756015,EPI4036447|A/tundra swan/USA/004135-004/2025_HA,A/tundra swan/USA/004135-004/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756015
EPI_ISL_19756019,EPI4036476|A/snowy owl/USA/003586-001/2025_HA,A/snowy owl/USA/003586-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756019
EPI_ISL_19756022,EPI4036500|A/snow goose/USA/004135-010/2025_HA,A/snow goose/USA/004135-010/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756022
EPI_ISL_19756024,EPI4036516|A/snow goose/USA/004092-003/2025_HA,A/snow goose/USA/004092-003/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756024
EPI_ISL_19756065,EPI4036764|A/sandhill crane/USA/004665-001/2025_HA,A/sandhill crane/USA/004665-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756065
EPI_ISL_19756079,EPI4036871|A/red-tailed hawk/USA/003592-003/2025_HA,A/red-tailed hawk/USA/003592-003/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756079
EPI_ISL_19756084,EPI4036911|A/red-tailed hawk/USA/003573-002/2025_HA,A/red-tailed hawk/USA/003573-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756084
EPI_ISL_19756087,EPI4036932|A/red-tailed hawk/USA/003148-002/2025_HA,A/red-tailed hawk/USA/003148-002/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756087
EPI_ISL_19756096,EPI4036996|A/dairy cow/USA/004382-001/2025_HA,A/dairy cow/USA/004382-001/2025,2025,North America / United States,Original,"USDA, APHIS, Veterinary Services, Diagnostic Virology Laboratory, National Veterinary Services Laboratories",,,,,"Thao-Quyen Nguyen, Carl Hutter, Alexey Markin, Megan Thomas, Kristina Lantz, Mary Lea Killian, Garrett M. Janzen, Sriram Vijendran, Sanket Wagle, Blake Inderski, Drew R. Magstadt, Ganwu Li, Diego G. Die, Elisha Anna Frye, Kiril M. Dimitrov, Amy K. Swinford, Alexis C. Thompson, Kevin R. Snevik, David L. Suarez, Erica Spackman, Steven M. Lakin, Sara C.Ahola, Kammy R. Johnson, Amy L. Baker, Suelee Robbe-Austerman, Mia Kim Torchetti, Tavis K. Anderson",,2/27/25,,EPI_ISL_19756096
